record_id,source_dataset,data_origin,borrower_scope,dataset,business_age_years,registered_capital_wan,industry,employee_count,annual_revenue_wan,annual_profit_wan,profit_margin,cash_flow_wan,asset_liability_ratio,invalid_invoice_ratio,supplier_count,customer_count,customer_concentration,tax_level,tax_score,annual_tax_wan,has_default_history,overdue_count_2yr,credit_inquiry_3m,legal_disputes,has_real_estate,real_estate_value_wan,has_other_collateral,revenue_volatility,is_ecommerce,is_tech_enterprise,default_probability,has_defaulted,credit_rating,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code,risk_label,risk_label_definition
SGC-0001,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,DEM,18,,,,,0,1,1,4,2,used_car,1,2,4,2,1,4,2,21,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SYN-1657,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.8,343.3,resident_service,12,233.5,-3.1,-0.0134,7.8,0.3401,0.0415,13,20,0.3453,C,2,3.2,0,0,5,0,0,0,0,0.3048,0,0,0.3118,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1658,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.0,79.1,transportation,2,204.2,32.6,0.1595,31.0,0.2709,0.0315,16,15,0.3564,B,4,7.7,0,2,3,0,0,0,0,0.1995,1,0,0.4049,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1659,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.6,90.2,hospitality_food,1,352.1,-3.9,-0.0112,11.1,0.721,0.0022,7,16,0.1625,M,3,17.2,0,2,3,0,0,0,0,1.0171,0,0,0.3792,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1660,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.3,37.4,education,1,144.8,2.4,0.0165,27.4,0.1005,0.2018,6,19,0.206,M,3,2.9,0,2,3,0,0,0,0,0.1432,0,0,0.299,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1661,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.5,175.3,it_tech,25,80.5,5.7,0.0713,9.3,0.6622,0.0074,13,14,0.1797,B,4,4.1,0,0,1,0,0,0,0,0.4521,0,0,0.3577,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1662,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.3,5.9,wholesale_retail,6,833.5,0.9,0.0011,22.4,0.1335,0.038,9,11,0.5136,A,5,17.5,0,1,2,0,0,0,0,0.4095,0,0,0.0914,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1663,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.6,148.1,transportation,1,125.4,-2.4,-0.019,29.1,0.5464,0.0961,9,14,0.4357,M,3,4.8,0,2,1,0,0,0,0,1.0524,0,0,0.2846,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1664,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.7,27.2,wholesale_retail,2,1098.5,122.8,0.1118,163.1,0.1838,0.1869,5,18,0.1967,C,2,25.2,0,1,1,1,0,0,1,0.282,1,0,0.2132,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1665,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.1,163.7,hospitality_food,1,194.1,12.7,0.0657,28.6,0.9,0.0827,6,20,0.5741,M,3,4.6,0,1,1,0,0,0,0,0.3442,0,0,0.2674,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1666,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.4,72.5,manufacturing,1,411.4,-11.8,-0.0286,13.1,0.8207,0.043,12,13,0.3464,C,2,20.7,0,1,3,0,0,0,0,0.0087,0,0,0.2513,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1667,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.9,48.0,manufacturing,28,452.9,17.9,0.0396,20.7,0.7008,0.0351,10,20,0.9837,B,4,19.4,0,0,0,1,0,0,0,0.7464,0,0,0.2253,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1668,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,7.2,wholesale_retail,2,84.6,2.1,0.025,5.0,0.342,0.1484,8,23,0.7595,C,2,3.7,0,2,4,0,0,0,0,0.158,1,0,0.5545,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1669,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.5,12.3,hospitality_food,1,280.1,-1.2,-0.0041,2.8,0.4963,0.0009,12,26,0.4227,C,2,5.2,1,2,2,0,0,0,0,0.4814,0,0,0.5623,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1670,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.9,121.6,transportation,2,653.5,12.4,0.0189,29.7,0.2252,0.0696,12,20,2.1871,M,3,30.0,0,2,5,0,0,0,0,0.8553,0,0,0.3435,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1671,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.3,136.9,manufacturing,1,269.5,-3.3,-0.0123,10.9,0.2944,0.0004,12,18,1.0661,M,3,11.2,0,1,1,0,1,171.8,0,0.5722,0,0,0.1158,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1672,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.5,35.4,manufacturing,1,224.1,-1.3,-0.006,3.1,0.5601,0.0163,8,12,0.0842,B,4,5.1,0,0,1,0,0,0,0,2.4271,0,0,0.3919,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1673,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.7,104.8,wholesale_retail,2,2771.9,17.8,0.0064,43.8,0.8701,0.1617,12,15,0.7929,M,3,80.7,0,1,3,0,1,124.6,0,0.0229,0,0,0.0841,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1674,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.9,43.2,transportation,1,252.2,9.5,0.0378,21.4,0.8799,0.0784,11,19,1.6659,B,4,8.1,0,2,1,1,0,0,0,0.6307,0,0,0.4871,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1675,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.4,22.6,construction,2,199.7,3.2,0.0158,11.3,0.66,0.091,9,14,0.296,B,4,8.7,0,1,4,0,0,0,0,1.0349,0,0,0.4271,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1676,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.5,21.2,wholesale_retail,3,125.9,1.7,0.0132,9.0,0.1012,0.0314,6,12,0.2052,C,2,4.7,0,1,0,0,0,0,0,0.2148,0,0,0.2491,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1677,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.8,25.4,construction,4,507.5,8.8,0.0174,29.0,0.6753,0.0181,9,14,0.3082,M,3,28.7,0,0,1,0,0,0,0,0.4894,0,0,0.1329,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1678,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,20,123.6,wholesale_retail,1,41.2,0.3,0.0081,16.5,0.753,0.0832,14,12,0.9403,M,3,1.1,0,0,1,1,1,92.4,0,0.2137,0,0,0.1396,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1679,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.3,37.0,wholesale_retail,20,790.2,78.3,0.0991,153.3,0.3037,0.0117,5,17,0.1656,M,3,15.3,0,0,3,0,0,0,0,0.6074,0,0,0.0923,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1680,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.6,8.9,other,2,1451.7,148.4,0.1022,262.1,0.3788,0.0447,10,17,0.9392,M,3,74.2,0,1,1,0,0,0,0,1.4341,0,0,0.2532,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1681,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,9.9,35.9,manufacturing,2,97.3,-0.6,-0.0059,28.8,0.1052,0.0971,10,18,0.315,D,1,3.4,0,0,2,1,0,0,0,0.7676,0,0,0.1951,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1682,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.1,41.3,it_tech,15,525.1,-2.7,-0.0051,4.3,0.5846,0.044,8,12,0.0837,C,2,31.2,0,0,3,1,0,0,0,0.0552,0,0,0.2949,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1683,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.7,282.7,scientific_research,2,364.1,10.0,0.0276,19.5,0.3765,0.0473,7,11,0.2153,M,3,5.6,0,1,1,0,0,0,0,0.3784,0,0,0.2798,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1684,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.6,53.2,manufacturing,1,20.2,2.7,0.1317,8.1,0.1788,0.0783,4,19,0.2111,B,4,0.8,0,1,0,1,1,138.4,0,0.9495,1,0,0.2395,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1685,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.3,95.7,manufacturing,12,66.9,1.6,0.0243,8.7,0.5731,0.014,4,21,0.8793,M,3,0.7,0,0,2,0,1,280.6,0,0.702,1,0,0.1813,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1686,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.2,54.8,it_tech,2,570.1,2.1,0.0037,18.0,0.2185,0.35,8,14,0.577,A,5,25.0,0,2,4,0,0,0,0,1.0606,0,0,0.2998,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1687,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.4,224.2,education,1,1831.2,44.8,0.0245,71.2,0.6558,0.0314,16,17,0.2869,M,3,107.1,0,0,0,0,0,0,0,0.2562,0,1,0.0703,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1688,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.5,185.0,manufacturing,14,1112.7,143.4,0.1289,242.4,0.3472,0.0414,5,19,0.6121,M,3,17.7,0,1,1,0,0,0,0,1.2367,0,0,0.0929,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1689,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.1,26.8,wholesale_retail,1,86.9,9.1,0.1048,34.8,0.4903,0.0101,10,20,0.0667,M,3,4.9,0,2,2,0,0,0,0,0.2277,0,0,0.2169,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1690,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.7,122.9,hospitality_food,1,15.4,1.2,0.0753,6.2,0.7363,0.1803,9,14,0.2971,C,2,0.6,0,1,1,0,0,0,0,0.8193,0,0,0.3442,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1691,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.3,67.3,wholesale_retail,1,6676.4,190.7,0.0286,142.2,0.0666,0.1776,9,16,0.2476,M,3,362.9,0,2,2,0,0,0,0,1.2833,0,0,0.1305,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1692,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.2,32.0,agriculture,2,2487.9,46.5,0.0187,75.9,0.9,0.0447,16,16,0.2822,A,5,118.6,0,0,2,0,0,0,0,0.2625,0,0,0.1313,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1693,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.4,148.1,construction,1,2145.1,56.8,0.0265,41.9,0.9,0.0011,11,15,0.6145,M,3,56.1,0,0,7,0,0,0,1,0.0252,0,0,0.2389,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1694,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.5,75.6,wholesale_retail,1,56.4,5.3,0.0935,15.7,0.5056,0.0235,8,9,0.295,C,2,1.3,0,0,2,1,0,0,1,0.5663,0,0,0.3146,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1695,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.0,60.4,manufacturing,1,7754.8,288.3,0.0372,409.6,0.197,0.1866,8,11,1.0276,M,3,333.2,0,2,3,0,0,0,0,0.215,0,0,0.1559,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1696,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.1,21.6,wholesale_retail,1,94.8,-2.6,-0.0276,11.8,0.6785,0.0203,8,18,2.1022,D,1,3.3,0,0,3,0,0,0,0,0.8581,0,0,0.276,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1697,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.3,39.5,manufacturing,3,1523.0,2.8,0.0018,16.6,0.7199,0.1415,11,13,0.9798,M,3,70.9,0,0,1,0,0,0,0,0.4401,0,0,0.1175,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1698,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.2,153.9,wholesale_retail,1,64.8,-2.5,-0.0383,14.5,0.309,0.1645,13,15,0.9923,B,4,1.4,0,1,1,1,1,134.9,0,2.2541,0,0,0.3455,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1699,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.4,15.2,wholesale_retail,11,264.5,16.0,0.0606,40.1,0.0941,0.1117,14,12,0.5061,A,5,10.6,0,1,1,0,0,0,0,0.7677,0,0,0.1336,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1700,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.3,8.7,manufacturing,1,73.3,1.2,0.0164,5.4,0.6268,0.068,10,16,0.4168,C,2,3.1,0,0,4,0,1,182.6,0,0.3891,0,0,0.377,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1701,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.2,9.0,construction,1,358.6,-7.8,-0.0218,-1.1,0.3634,0.0118,8,16,0.3556,A,5,9.7,0,3,1,0,0,0,0,0.6455,0,0,0.3558,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1702,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.8,114.1,healthcare,1,1073.7,-27.9,-0.026,-15.1,0.1815,0.0095,12,8,0.0875,C,2,59.1,1,3,3,0,0,0,0,3.0383,0,0,0.5043,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1703,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,20,77.6,resident_service,4,270.1,-5.4,-0.0198,52.2,0.9,0.0307,6,15,0.2701,M,3,11.9,0,2,4,0,0,0,0,0.0687,0,1,0.1499,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1704,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.8,23.1,manufacturing,4,1664.5,26.1,0.0157,42.3,0.4838,0.0299,4,15,0.1724,B,4,68.6,0,2,1,0,0,0,0,0.1539,0,0,0.0999,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1705,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.7,232.5,scientific_research,13,225.8,13.3,0.0588,23.2,0.9,0.0203,9,10,1.1171,M,3,10.1,0,1,3,0,1,90.6,0,0.7092,0,0,0.368,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1706,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.3,21.0,wholesale_retail,1,205.6,1.5,0.0074,15.3,0.6474,0.2222,7,14,0.0153,M,3,2.6,0,1,4,0,0,0,0,0.6423,0,0,0.3764,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1707,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.7,21.7,it_tech,1,2300.8,105.5,0.0458,167.5,0.2449,0.0268,11,18,0.1799,M,3,63.9,0,0,0,0,1,377.1,0,0.285,0,0,0.066,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1708,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.7,56.1,wholesale_retail,3,1140.3,49.9,0.0437,44.4,0.5137,0.0955,6,21,0.3694,C,2,33.0,0,1,1,0,0,0,0,0.2534,0,0,0.2224,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1709,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,12.7,21.9,manufacturing,1,157.8,14.8,0.0935,53.8,0.9,0.0502,6,14,0.7261,M,3,6.5,0,1,2,0,1,392.9,0,0.7033,0,0,0.1206,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1710,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.8,352.6,it_tech,1,1621.5,-9.7,-0.006,13.5,0.2632,0.047,7,11,0.4431,B,4,82.1,0,0,1,1,0,0,0,0.5425,1,0,0.0958,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1711,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.6,21.5,manufacturing,3,102.4,5.0,0.0491,16.4,0.1386,0.016,7,21,0.0681,B,4,1.6,0,0,0,0,0,0,0,0.0349,1,0,0.1423,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1712,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,17.2,50.5,resident_service,198,66.3,-1.4,-0.0205,26.5,0.3691,0.0788,7,9,0.3139,C,2,1.4,1,5,2,0,0,0,0,0.3824,1,0,0.5893,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1713,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.2,17.1,scientific_research,1,574.4,68.7,0.1197,90.0,0.1675,0.047,2,11,0.5093,M,3,21.5,0,2,1,0,0,0,0,0.4525,0,0,0.1118,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1714,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.8,21.0,resident_service,11,192.2,14.2,0.0741,28.2,0.9,0.0784,11,20,0.475,A,5,5.1,0,3,2,0,0,0,0,0.9175,0,0,0.2811,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1715,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.1,89.5,manufacturing,2,1414.2,63.3,0.0447,75.0,0.1149,0.049,7,20,0.2457,C,2,82.7,0,0,2,0,0,0,1,0.3368,0,0,0.0993,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1716,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.7,100.3,scientific_research,1,55.8,-1.6,-0.0284,9.3,0.4929,0.0395,13,22,0.6035,M,3,1.4,0,1,0,0,0,0,0,0.236,1,0,0.2868,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1717,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.5,12.4,healthcare,1,68.1,0.9,0.0132,21.0,0.3145,0.0507,10,18,0.4468,C,2,2.5,0,1,1,0,1,114.0,0,0.4696,0,0,0.1252,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1718,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,98.7,manufacturing,1,410.4,8.8,0.0215,10.6,0.7328,0.0409,14,16,0.6991,M,3,23.8,0,0,0,0,0,0,0,1.5152,0,0,0.3603,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1719,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.7,134.1,wholesale_retail,2,626.3,8.4,0.0134,16.2,0.9,0.1045,12,14,0.5698,B,4,8.0,0,4,4,0,0,0,0,0.2022,0,0,0.5267,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1720,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.6,91.1,manufacturing,1,513.1,21.7,0.0423,48.1,0.4873,0.0353,3,17,0.3782,M,3,27.0,0,2,2,0,0,0,0,1.1043,0,0,0.3045,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1721,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.7,119.2,wholesale_retail,2,468.2,52.8,0.1127,44.0,0.1153,0.0041,12,13,0.5368,C,2,10.8,0,0,4,0,0,0,0,0.5793,0,0,0.1482,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1722,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.4,29.8,manufacturing,1,177.1,13.5,0.076,24.9,0.3491,0.0444,8,15,0.222,M,3,4.2,1,8,2,0,1,193.5,0,0.2742,0,0,0.7051,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-1723,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.0,8.1,resident_service,1,108.5,-1.7,-0.016,22.6,0.8198,0.0725,10,13,0.2551,C,2,3.8,0,3,2,0,0,0,0,0.2322,0,0,0.4103,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
