record_id,source_dataset,data_origin,borrower_scope,business_type,industry,business_age,monthly_revenue,monthly_cost,net_cashflow,existing_debt,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,risk_label,risk_label_definition,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code
SGC-0369,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1403,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,1,3,2,2,1,4,3,28,3,1,1,3,2,1,2
SGC-0370,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3021,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,3,2,1,1,2,1,24,3,1,1,2,2,1,2
SGC-0371,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6568,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,9,retraining,1,3,2,4,1,2,3,21,2,2,1,2,2,1,2
SGC-0372,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2578,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,4,5,2,3,1,2,3,34,3,2,1,3,2,1,2
SGC-0373,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7758,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,1,new_car,4,5,2,2,1,4,4,29,3,1,1,3,2,1,2
SGC-0374,UCI South German Credit,public_real_world_historical,individual,,,,,,,,343,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,4,radio_television,1,2,4,2,1,1,1,27,3,2,1,3,2,1,2
SGC-0375,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1591,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,2,used_car,2,4,4,3,1,3,1,34,3,2,2,4,2,1,2
SGC-0376,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3416,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,3,furniture_equipment,1,3,3,3,1,2,3,27,3,2,1,4,2,1,2
SGC-0377,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1108,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,5,domestic_appliances,1,4,4,3,1,3,1,28,3,2,2,3,2,1,2
SGC-0378,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5965,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,1,new_car,1,5,1,3,1,2,3,30,3,2,2,4,2,2,2
SGC-0379,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1514,DEM,15,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,5,domestic_appliances,2,3,4,3,3,2,1,22,3,2,1,3,2,1,2
SGC-0380,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6742,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,5,4,2,3,1,3,2,36,3,2,2,3,2,1,2
SGC-0381,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3650,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,2,1,2,1,4,3,22,3,1,1,3,2,1,2
SGC-0382,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3599,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,4,1,2,1,4,3,26,3,1,1,2,2,1,2
SGC-0383,UCI South German Credit,public_real_world_historical,individual,,,,,,,,13756,DEM,60,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,0,other,5,5,2,3,1,4,4,63,1,3,1,4,2,2,2
SGC-0384,UCI South German Credit,public_real_world_historical,individual,,,,,,,,276,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,1,3,4,4,1,4,1,22,3,1,1,2,2,1,2
SGC-0385,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4041,DEM,42,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,3,3,4,3,1,4,1,36,3,2,2,3,2,2,2
SGC-0386,UCI South German Credit,public_real_world_historical,individual,,,,,,,,458,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,4,3,1,3,1,24,3,2,1,3,2,1,2
SGC-0387,UCI South German Credit,public_real_world_historical,individual,,,,,,,,918,DEM,9,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,1,3,4,2,1,1,2,30,3,2,1,3,2,1,2
SGC-0388,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7393,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,1,3,1,3,1,4,2,43,3,2,1,2,1,1,2
SGC-0389,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1225,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,4,radio_television,1,3,2,3,1,2,3,37,3,2,1,3,2,2,2
SGC-0390,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2812,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,1,new_car,5,5,2,2,1,4,1,26,3,1,1,3,2,1,2
SGC-0391,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3029,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,1,4,2,3,1,2,3,33,3,2,1,3,2,1,2
SGC-0392,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1480,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,0,other,3,1,2,3,1,4,4,66,1,3,3,1,2,1,2
SGC-0393,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1047,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,6,repairs,1,3,2,2,1,4,2,50,3,2,1,2,2,1,2
SGC-0394,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1471,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,3,4,3,1,4,4,35,3,3,2,3,2,2,2
SGC-0395,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5511,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,2,3,4,3,1,1,3,25,2,2,1,3,2,1,2
SGC-0396,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1206,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,5,4,2,1,4,1,25,3,2,1,3,2,1,2
SGC-0397,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6403,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,3,furniture_equipment,1,2,1,3,1,2,3,33,3,2,1,3,2,1,2
SGC-0398,UCI South German Credit,public_real_world_historical,individual,,,,,,,,707,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,3,4,3,1,2,1,30,1,2,2,3,2,1,2
SGC-0399,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1503,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,1,new_car,1,3,4,4,1,4,1,41,3,1,1,3,2,1,2
SGC-0400,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6078,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,1,4,2,3,1,2,3,32,3,2,1,3,2,1,2
SGC-0401,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2528,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,1,2,4,2,1,1,2,32,3,2,1,3,1,2,2
SGC-0402,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1037,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,2,4,3,3,1,4,1,39,3,2,1,2,2,1,2
SGC-0403,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1352,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,1,new_car,3,1,1,2,1,2,2,23,3,1,1,1,2,2,2
SGC-0404,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3181,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,2,4,2,1,4,2,26,3,2,1,3,2,2,2
SGC-0405,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4594,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,2,3,3,1,2,3,32,3,2,1,3,2,2,2
SGC-0406,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5381,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,10,business,5,1,3,3,1,4,4,40,1,3,1,1,2,2,2
SGC-0407,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4657,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,1,3,3,3,1,2,3,30,3,2,1,3,2,2,2
SGC-0408,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1391,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,1,3,2,4,1,1,1,27,1,2,1,3,2,2,2
SGC-0409,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1913,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,4,2,3,4,1,3,1,36,1,2,1,3,2,2,2
SGC-0410,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7166,DEM,42,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,4,2,4,1,4,2,29,3,1,1,3,2,2,2
SGC-0411,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1409,DEM,13,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,2,1,2,2,1,4,1,64,3,2,1,3,2,1,2
SGC-0412,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2978,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,9,retraining,5,3,4,3,1,4,1,32,3,2,2,3,1,2,2
SGC-0413,UCI South German Credit,public_real_world_historical,individual,,,,,,,,976,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,5,5,4,3,1,4,3,35,3,2,2,3,2,1,2
SGC-0414,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2375,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,9,retraining,3,3,4,3,1,2,3,44,3,2,2,3,1,2,2
SGC-0415,UCI South German Credit,public_real_world_historical,individual,,,,,,,,522,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,3,5,4,3,1,4,2,42,3,2,2,3,1,2,2
SGC-0416,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2743,DEM,28,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,5,4,3,1,2,3,29,3,2,2,3,2,1,2
SGC-0417,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1154,DEM,11,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,2,1,4,2,1,4,1,57,3,2,3,2,2,1,2
SGC-0418,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5804,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,1,new_car,4,3,4,3,1,2,1,27,3,2,2,3,2,1,2
SGC-0419,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1169,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,5,3,4,3,1,3,2,29,3,2,2,3,2,2,2
SGC-0420,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1478,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,2,used_car,1,5,4,3,1,4,3,44,3,2,2,3,1,2,2
SGC-0421,UCI South German Credit,public_real_world_historical,individual,,,,,,,,776,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,3,4,4,1,2,1,28,3,2,1,3,2,1,2
SGC-0422,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1322,DEM,11,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,0,other,4,3,4,2,1,4,3,40,3,2,2,3,2,1,2
SGC-0423,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1175,DEM,16,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,0,other,1,1,2,3,1,3,3,68,3,3,3,1,2,2,2
SGC-0424,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2133,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,5,5,4,2,1,4,4,52,3,3,1,4,2,2,2
SGC-0425,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1829,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,5,4,3,1,4,3,46,3,2,2,3,2,2,2
SGC-0426,UCI South German Credit,public_real_world_historical,individual,,,,,,,,717,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,5,4,3,1,4,1,52,3,2,3,3,2,1,2
SGC-0427,UCI South German Credit,public_real_world_historical,individual,,,,,,,,11760,DEM,39,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,6,repairs,2,4,2,3,1,3,4,32,3,1,1,3,2,2,2
SGC-0428,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1501,DEM,9,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,6,repairs,1,5,2,2,1,3,3,34,3,2,2,4,2,2,2
SGC-0429,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1200,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,6,repairs,5,3,4,2,1,4,2,23,1,1,1,3,2,2,2
SGC-0430,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3195,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,5,3,1,2,1,2,1,33,3,2,1,2,2,1,2
SGC-0431,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4530,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,4,4,2,1,4,3,26,3,1,1,4,2,2,2
SGC-0432,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1555,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,3,5,domestic_appliances,4,5,4,3,1,4,4,55,3,3,2,3,1,1,2
SGC-0433,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2326,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,9,retraining,3,3,2,3,1,4,3,27,1,2,1,3,2,1,2
SGC-0434,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1887,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,9,retraining,5,3,4,4,1,4,1,28,1,2,2,3,2,1,2
SGC-0435,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1264,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,9,retraining,5,5,4,3,1,4,4,57,3,1,1,2,2,1,2
SGC-0436,UCI South German Credit,public_real_world_historical,individual,,,,,,,,846,DEM,7,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,3,furniture_equipment,5,5,3,3,1,4,4,36,3,3,1,3,2,1,2
SGC-0437,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1532,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,6,repairs,2,3,4,2,1,3,3,31,3,2,1,3,2,1,2
SGC-0438,UCI South German Credit,public_real_world_historical,individual,,,,,,,,935,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,3,furniture_equipment,1,3,3,2,1,2,1,24,3,2,1,3,2,1,2
SGC-0439,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2442,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,9,retraining,1,5,4,3,1,4,3,43,2,2,4,4,1,2,2
SGC-0440,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3590,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,9,retraining,1,1,3,4,1,3,3,40,3,2,3,1,1,2,2
SGC-0441,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2288,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,1,2,4,2,1,4,2,23,3,2,1,3,2,2,2
SGC-0442,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5117,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,9,retraining,1,4,3,3,1,4,3,26,3,2,2,3,2,1,2
SGC-0443,UCI South German Credit,public_real_world_historical,individual,,,,,,,,14179,DEM,39,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,2,used_car,5,4,4,3,1,4,2,30,3,2,2,4,2,2,2
SGC-0444,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1386,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,3,4,4,1,2,1,40,3,1,1,3,2,2,2
SGC-0445,UCI South German Credit,public_real_world_historical,individual,,,,,,,,618,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,1,5,4,3,1,4,1,56,3,2,1,3,2,1,2
SGC-0446,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1574,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,3,4,3,1,2,1,50,3,2,1,3,2,1,2
SGC-0447,UCI South German Credit,public_real_world_historical,individual,,,,,,,,700,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,5,5,4,3,1,4,4,36,3,3,2,3,2,1,2
SGC-0448,UCI South German Credit,public_real_world_historical,individual,,,,,,,,886,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,3,4,2,1,2,3,21,3,2,1,3,2,1,2
SGC-0449,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4686,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,1,3,2,3,1,2,4,32,3,3,1,4,2,2,2
SGC-0450,UCI South German Credit,public_real_world_historical,individual,,,,,,,,790,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,3,3,4,2,1,3,1,66,3,2,1,2,2,1,2
SGC-0451,UCI South German Credit,public_real_world_historical,individual,,,,,,,,766,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,3,3,4,3,1,3,1,66,3,2,1,2,2,1,2
SGC-0452,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2212,DEM,20,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,5,4,4,3,1,4,3,39,3,2,1,3,2,2,2
SGC-0453,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7308,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,1,1,2,3,1,4,4,70,1,3,1,4,2,2,2
SGC-0454,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5743,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,6,repairs,1,2,2,2,1,4,4,24,3,3,2,3,2,2,2
SGC-0455,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3973,DEM,14,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,1,1,1,3,1,4,4,22,3,3,1,3,2,1,2
SGC-0456,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7418,DEM,60,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,3,furniture_equipment,5,3,1,3,1,1,1,27,3,2,1,2,2,1,2
SGC-0457,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2629,DEM,20,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,10,business,1,3,2,3,1,3,3,29,1,2,2,3,2,2,2
SGC-0458,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1941,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,4,3,4,3,1,2,2,35,3,2,1,2,2,2,2
SGC-0459,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2333,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,2,used_car,5,2,4,3,1,2,2,29,1,2,1,2,2,1,2
SGC-0460,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2445,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,5,2,2,4,1,4,3,26,3,1,1,3,2,2,2
SGC-0461,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6468,DEM,20,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,1,new_car,5,1,1,1,1,4,1,60,3,2,1,4,2,2,2
SGC-0462,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7374,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,2,used_car,1,1,4,3,1,4,2,40,2,2,2,4,2,2,2
SGC-0463,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3812,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,1,new_car,2,2,1,2,1,4,3,23,3,2,1,3,2,2,2
SGC-0464,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4006,DEM,28,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,3,3,3,1,2,3,45,3,2,1,2,2,1,2
SGC-0465,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7472,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,0,other,5,1,1,2,1,2,1,24,3,1,1,1,2,1,2
SGC-0466,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1424,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,2,used_car,5,5,3,2,1,4,1,55,3,2,1,4,2,2,2
SGC-0467,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2028,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,1,new_car,5,3,4,3,1,2,3,30,3,2,1,3,2,1,2
SGC-0468,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5324,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,3,5,1,2,1,4,4,35,3,3,1,3,2,1,2
SGC-0469,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2323,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,4,4,3,1,4,3,24,3,1,1,3,2,1,2
SGC-0470,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1393,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,6,repairs,1,5,4,3,1,4,2,47,1,2,3,3,1,2,2
SGC-0471,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1984,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,3,4,3,1,4,4,47,1,3,2,3,2,1,2
SGC-0472,UCI South German Credit,public_real_world_historical,individual,,,,,,,,999,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,5,4,3,1,2,3,25,3,2,2,3,2,1,2
SGC-0473,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7409,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,9,retraining,5,5,3,3,1,2,2,37,3,2,2,3,2,1,2
SGC-0474,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2186,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,5,4,1,2,1,4,1,33,1,1,1,2,2,1,2
SGC-0475,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4473,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,3,furniture_equipment,1,5,4,3,1,2,3,31,3,2,1,3,2,1,2
SGC-0476,UCI South German Credit,public_real_world_historical,individual,,,,,,,,937,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,8,vacation,1,2,4,4,1,3,3,27,3,2,2,2,2,1,2
SGC-0477,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3422,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,5,4,3,1,4,2,47,1,2,3,3,1,2,2
SGC-0478,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3105,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,5,2,4,3,1,2,3,25,3,2,2,3,2,1,2
SGC-0479,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2748,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,6,repairs,1,5,2,2,1,4,4,57,1,3,3,2,2,1,2
SGC-0480,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3872,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,5,domestic_appliances,1,1,2,2,1,4,3,67,3,2,1,3,2,2,2
SGC-0481,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5190,DEM,27,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,5,domestic_appliances,5,5,4,3,1,4,2,48,3,2,4,3,1,2,2
SGC-0482,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3001,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,2,used_car,1,4,2,2,1,4,1,40,3,1,1,3,2,1,2
SGC-0483,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3863,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,9,retraining,1,3,1,3,1,2,4,32,3,3,1,3,2,1,2
SGC-0484,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5801,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,5,5,2,3,1,4,2,49,3,1,1,3,2,2,1
SGC-0485,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1592,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,4,4,3,2,1,2,2,35,3,2,1,3,2,1,2
